Usage_kWh,Lagging_Current_Reactive_Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2tCO2,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,hour,minute,day_of_week_num,is_weekend,energy_per_co2,shift,hour_sin,hour_cos,day_sin,day_cos,load_Light_Load,load_Maximum_Load,load_Medium_Load,load_ordinal,total_reactive_power,pf_deviation_from_ideal,energy_lag_1,reactive_lag_1,energy_lag_4,reactive_lag_4,energy_lag_96,reactive_lag_96,energy_rmean_4,energy_rstd_4
4.14,0.0,10.98,0.0,100.0,35.28,46800,Weekday,Friday,Medium_Load,13,0,4,0,4140000.0,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,False,False,True,1,10.98,0.0,5.33,0.0,37.26,22.93,5.11,0.0,4.949999999999954,0.5457105460694128
26.21,7.88,3.28,0.01,95.77,99.23,47700,Weekday,Friday,Maximum_Load,13,15,4,0,2620.7379262073796,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,False,True,False,2,11.16,4.230000000000004,4.14,0.0,5.15,0.0,5.22,0.0,10.214999999999954,10.676455404303818
51.26,28.4,0.0,0.02,87.47,100.0,48600,Weekday,Friday,Maximum_Load,13,30,4,0,2562.871856407179,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,False,True,False,2,28.4,12.530000000000001,26.21,7.88,5.18,0.0,33.01,16.13,21.734999999999953,22.13940152759512
53.39,31.61,0.0,0.02,86.05,100.0,49500,Weekday,Friday,Maximum_Load,13,45,4,0,2669.3665316734164,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,False,True,False,2,31.61,13.950000000000003,51.26,28.4,5.33,0.0,60.34,38.84,33.74999999999996,23.280416662939558
49.1,32.8,0.0,0.02,83.15,100.0,50400,Weekday,Friday,Maximum_Load,14,0,4,0,2454.877256137193,1,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,False,True,False,2,32.8,16.849999999999994,53.39,31.61,4.14,0.0,128.88,64.94,44.98999999999995,12.641906501792642
64.19,51.01,0.0,0.03,78.29,100.0,51300,Weekday,Friday,Maximum_Load,14,15,4,0,2139.5953468217726,1,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,False,True,False,2,51.01,21.709999999999994,49.1,32.8,26.21,7.88,90.43,50.26,54.48499999999996,6.7028575995661175
57.38,37.87,0.0,0.03,83.46,100.0,52200,Weekday,Friday,Maximum_Load,14,30,4,0,1912.6029132362255,1,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,False,True,False,2,37.87,16.540000000000006,64.19,51.01,51.26,28.4,53.6,37.33,56.01499999999996,6.413571547902176
54.36,32.62,0.0,0.02,85.75,100.0,53100,Weekday,Friday,Maximum_Load,14,45,4,0,2717.86410679466,1,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,False,True,False,2,32.62,14.25,57.38,37.87,53.39,31.61,60.23,44.39,56.25749999999996,6.29854149784378
56.63,35.46,0.0,0.03,84.76,100.0,54000,Weekday,Friday,Maximum_Load,15,0,4,0,1887.6037465417821,1,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,False,True,False,2,35.46,15.239999999999995,54.36,32.62,49.1,32.8,61.63,44.96,58.13999999999996,4.232753241101946
62.5,30.92,0.0,0.03,89.63,100.0,54900,Weekday,Friday,Maximum_Load,15,15,4,0,2083.2638912036264,1,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,False,True,False,2,30.92,10.370000000000005,56.63,35.46,64.19,51.01,68.76,46.19,57.71749999999996,3.437134222972092
89.68,58.18,0.0,0.04,83.89,100.0,55800,Weekday,Friday,Maximum_Load,15,30,4,0,2241.943951401215,1,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,False,True,False,2,58.18,16.11,62.5,30.92,57.38,37.87,66.89,49.82,65.79249999999996,16.2901470732072
61.42,40.46,0.0,0.03,83.51,100.0,56700,Weekday,Friday,Maximum_Load,15,45,4,0,2047.2650911636279,1,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,False,True,False,2,40.46,16.489999999999995,89.68,58.18,54.36,32.62,64.19,45.94,67.55749999999996,14.967325245348729
99.36,63.68,0.0,0.05,84.19,100.0,57600,Weekday,Friday,Maximum_Load,16,0,4,0,1987.160256794864,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,False,True,False,2,63.68,15.810000000000002,61.42,40.46,56.63,35.46,89.75,54.14,78.23999999999995,19.214473711242963
88.49,54.18,0.0,0.04,85.28,100.0,58500,Weekday,Friday,Maximum_Load,16,15,4,0,2212.1946951326213,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,False,True,False,2,54.18,14.719999999999999,99.36,63.68,62.5,30.92,65.99,53.53,84.73749999999995,16.28939199806763
89.86,55.04,0.0,0.04,85.28,100.0,59400,Weekday,Friday,Maximum_Load,16,30,4,0,2246.4438389040274,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,False,True,False,2,55.04,14.719999999999999,88.49,54.18,89.68,58.18,90.22,53.64,84.78249999999996,16.30783528451001
56.66,36.4,0.0,0.03,84.13,100.0,60300,Weekday,Friday,Maximum_Load,16,45,4,0,1888.6037132095596,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,False,True,False,2,36.4,15.870000000000005,89.86,55.04,61.42,40.46,68.08,44.71,83.59249999999994,18.594270398881225
56.95,35.17,0.0,0.03,85.08,100.0,61200,Weekday,Friday,Maximum_Load,17,0,4,0,1898.2700576647446,1,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,False,True,False,2,35.17,14.920000000000002,56.66,36.4,99.36,63.68,71.32,44.6,72.98999999999995,18.697570252131253
48.56,25.96,0.0,0.02,88.19,100.0,62100,Weekday,Friday,Medium_Load,17,15,4,0,2427.8786060696966,1,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,False,False,True,1,25.96,11.810000000000002,56.95,35.17,88.49,54.18,63.25,41.29,63.00749999999995,18.319125479492463
39.71,11.84,0.04,0.02,95.83,100.0,63000,Weekday,Friday,Medium_Load,17,30,4,0,1985.4007299635018,1,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,False,False,True,1,11.879999999999999,4.170000000000002,48.56,25.96,89.86,55.04,81.22,61.52,50.469999999999956,8.159497533553427
30.64,1.12,0.83,0.01,99.93,99.96,63900,Weekday,Friday,Medium_Load,17,45,4,0,3063.6936306369366,1,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,False,False,True,1,1.9500000000000002,0.06999999999999318,39.71,11.84,56.66,36.4,47.41,29.12,43.96499999999996,11.334091641300676
30.74,6.62,0.36,0.01,97.76,99.99,64800,Weekday,Friday,Medium_Load,18,0,4,0,3073.6926307369263,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,False,False,True,1,6.98,2.239999999999995,30.64,1.12,56.95,35.17,30.28,1.15,37.41249999999996,8.562209119150998
43.13,27.9,0.0,0.02,83.96,100.0,65700,Weekday,Friday,Medium_Load,18,15,4,0,2156.3921803909802,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,False,False,True,1,27.9,16.040000000000006,30.74,6.62,48.56,25.96,30.56,6.48,36.05499999999996,6.350488170217574
63.9,45.83,0.0,0.03,81.26,100.0,66600,Weekday,Friday,Medium_Load,18,30,4,0,2129.9290023665876,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,False,False,True,1,45.83,18.739999999999995,43.13,27.9,39.71,11.84,36.04,18.54,42.10249999999996,15.670376245219396
53.6,30.28,0.0,0.02,87.07,100.0,67500,Weekday,Friday,Medium_Load,18,45,4,0,2679.866006699665,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,False,False,True,1,30.28,12.930000000000007,63.9,45.83,30.64,1.12,38.84,20.2,47.84249999999996,14.209096558193496
69.52,47.77,0.0,0.03,82.42,100.0,68400,Weekday,Friday,Medium_Load,19,0,4,0,2317.256091463618,1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,False,False,True,1,47.77,17.58,53.6,30.28,30.74,6.62,47.7,26.35,57.53749999999995,11.649630537777883
68.08,46.51,0.0,0.03,82.57,100.0,69300,Weekday,Friday,Medium_Load,19,15,4,0,2269.2576914102865,1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,False,False,True,1,46.51,17.430000000000007,69.52,47.77,43.13,27.9,75.2,55.33,63.774999999999956,7.189907278033795
50.54,33.98,0.0,0.02,82.99,100.0,70200,Weekday,Friday,Medium_Load,19,30,4,0,2526.8736563171838,1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,False,False,True,1,33.98,17.010000000000005,68.08,46.51,63.9,45.83,69.84,56.02,60.43499999999995,9.757245171327405
43.96,31.07,0.0,0.02,81.66,100.0,71100,Weekday,Friday,Medium_Load,19,45,4,0,2197.890105494725,1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,False,False,True,1,31.07,18.340000000000003,50.54,33.98,53.6,30.28,51.08,35.75,58.024999999999956,12.742154448917185
60.19,45.65,0.0,0.03,79.68,100.0,72000,Weekday,Friday,Medium_Load,20,0,4,0,2006.2664577847404,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,False,False,True,1,45.65,20.319999999999993,43.96,31.07,69.52,47.77,48.49,32.72,55.69249999999995,10.612531507612188
55.8,39.35,0.0,0.03,81.72,100.0,72900,Weekday,Friday,Medium_Load,20,15,4,0,1859.9380020665976,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,False,False,True,1,39.35,18.28,60.19,45.65,68.08,46.51,53.75,38.41,52.62249999999996,6.993789506893236
61.52,43.78,0.0,0.03,81.48,100.0,73800,Weekday,Friday,Medium_Load,20,30,4,0,2050.598313389554,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,False,False,True,1,43.78,18.519999999999996,55.8,39.35,50.54,33.98,60.26,44.24,55.36749999999996,7.988071836602894
48.78,27.11,0.0,0.02,87.41,100.0,74700,Weekday,Friday,Medium_Load,20,45,4,0,2438.878056097195,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,False,False,True,1,27.11,12.590000000000003,61.52,43.78,43.96,31.07,47.7,25.92,56.572499999999955,5.741192530017402
39.35,14.51,0.0,0.02,93.82,100.0,75600,Weekday,Friday,Medium_Load,21,0,4,0,1967.401629918504,1,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,False,False,True,1,14.51,6.180000000000007,48.78,27.11,60.19,45.65,42.77,17.86,51.362499999999955,9.55398128182159
65.92,21.28,0.0,0.03,95.16,100.0,76500,Weekday,Friday,Medium_Load,21,15,4,0,2197.260091330289,1,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,False,False,True,1,21.28,4.840000000000003,39.35,14.51,55.8,39.35,95.51,34.2,53.892499999999956,12.11695059273286
74.95,26.46,0.0,0.03,94.3,100.0,77400,Weekday,Friday,Medium_Load,21,30,4,0,2498.250058331389,1,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,False,False,True,1,26.46,5.700000000000003,65.92,21.28,61.52,43.78,63.94,19.37,57.24999999999996,16.130817296923528
47.99,12.38,0.0,0.02,96.83,100.0,78300,Weekday,Friday,Medium_Load,21,45,4,0,2399.38003099845,1,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,False,False,True,1,12.38,3.1700000000000017,74.95,26.46,48.78,27.11,49.57,15.26,57.05249999999996,16.273295865724126
74.84,23.87,0.0,0.03,95.27,100.0,79200,Weekday,Friday,Medium_Load,22,0,4,0,2494.5835138828706,2,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,False,False,True,1,23.87,4.730000000000004,47.99,12.38,39.35,14.51,7.16,0.11,65.92499999999995,12.683218571537303
47.59,38.74,0.0,0.02,77.55,100.0,80100,Weekday,Friday,Medium_Load,22,15,4,0,2379.3810309484525,2,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,False,False,True,1,38.74,22.450000000000003,74.84,23.87,65.92,21.28,5.33,0.0,61.34249999999996,15.649995473909614
44.5,36.76,0.0,0.02,77.1,100.0,81000,Weekday,Friday,Medium_Load,22,30,4,0,2224.888755562222,2,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,False,False,True,1,36.76,22.900000000000006,47.59,38.74,74.95,26.46,4.93,8.75,53.72999999999996,14.159475037352053
80.96,54.07,0.0,0.04,83.16,100.0,81900,Weekday,Friday,Medium_Load,22,45,4,0,2023.9494012649682,2,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,False,False,True,1,54.07,16.840000000000003,44.5,36.76,47.99,12.38,4.97,9.22,61.972499999999954,18.603245908534106
54.07,44.42,0.0,0.02,77.27,100.0,82800,Weekday,Friday,Medium_Load,23,0,4,0,2703.364831758412,2,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,False,False,True,1,44.42,22.730000000000004,80.96,54.07,74.84,23.87,4.57,8.93,56.77999999999996,16.60593267480212
42.44,42.37,0.0,0.02,70.77,100.0,83700,Weekday,Friday,Light_Load,23,15,4,0,2121.8939053047343,2,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,True,False,False,0,42.37,29.230000000000004,54.07,44.42,47.59,38.74,3.78,7.09,55.49249999999996,17.718350892038313
73.01,48.82,0.0,0.03,83.13,100.0,84600,Weekday,Friday,Light_Load,23,30,4,0,2433.5855471484288,2,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,True,False,False,0,48.82,16.870000000000005,42.44,42.37,44.5,36.76,3.64,6.44,62.619999999999955,17.556030303005787
61.2,38.66,0.0,0.03,84.54,100.0,85500,Weekday,Friday,Light_Load,23,45,4,0,2039.9320022665913,2,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,True,False,False,0,38.66,15.459999999999994,73.01,48.82,80.96,54.07,3.64,6.73,57.67999999999995,12.815212314539586
86.83,56.16,0.0,0.04,83.97,100.0,0,Weekday,Friday,Light_Load,0,0,4,0,2170.6957326066845,2,0.0,1.0,-0.433883739117558,-0.9009688679024191,True,False,False,0,56.16,16.03,61.2,38.66,54.07,44.42,3.71,7.49,65.86999999999995,18.80669207135381
64.33,45.76,0.0,0.03,81.49,100.0,900,Weekend,Saturday,Light_Load,0,15,5,1,2144.2618579380687,2,0.0,1.0,-0.9749279121818236,-0.2225209339563146,True,False,False,0,45.76,18.510000000000005,86.83,56.16,42.44,42.37,3.64,7.13,71.34249999999996,11.470086820365358
45.22,30.71,0.0,0.02,82.73,100.0,1800,Weekend,Saturday,Light_Load,0,30,5,1,2260.8869556522172,2,0.0,1.0,-0.9749279121818236,-0.2225209339563146,True,False,False,0,30.71,17.269999999999996,64.33,45.76,73.01,48.82,3.6,6.73,64.39499999999995,17.138865189972652
19.84,17.06,0.0,0.01,75.82,100.0,2700,Weekend,Saturday,Light_Load,0,45,5,1,1983.8016198380162,2,0.0,1.0,-0.9749279121818236,-0.2225209339563146,True,False,False,0,17.06,24.180000000000007,45.22,30.71,61.2,38.66,3.64,6.52,54.05499999999996,28.45171172355122
7.09,7.67,0.0,0.0,67.88,100.0,3600,Weekend,Saturday,Light_Load,1,0,5,1,7090000.0,2,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,True,False,False,0,7.67,32.120000000000005,19.84,17.06,86.83,56.16,3.71,6.37,34.119999999999955,25.628066645770858
5.72,7.06,0.0,0.0,62.95,100.0,4500,Weekend,Saturday,Light_Load,1,15,5,1,5720000.0,2,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,True,False,False,0,7.06,37.05,7.09,7.67,64.33,45.76,3.67,7.31,19.46749999999996,18.307796836323064
4.75,6.52,0.0,0.0,58.88,100.0,5400,Weekend,Saturday,Light_Load,1,30,5,1,4750000.0,2,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,True,False,False,0,6.52,41.12,5.72,7.06,45.22,30.71,3.64,7.06,9.349999999999957,7.058909264191348
4.68,6.8,0.0,0.0,56.69,100.0,6300,Weekend,Saturday,Light_Load,1,45,5,1,4680000.0,2,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,True,False,False,0,6.8,43.31,4.75,6.52,19.84,17.06,3.64,6.52,5.559999999999957,1.1250185184054575
4.64,6.55,0.0,0.0,57.81,100.0,7200,Weekend,Saturday,Light_Load,2,0,5,1,4640000.0,2,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,True,False,False,0,6.55,42.19,4.68,6.8,7.09,7.67,3.6,6.48,4.947499999999957,0.5170025790608316
3.6,6.34,0.0,0.0,49.38,100.0,8100,Weekend,Saturday,Light_Load,2,15,5,1,3600000.0000000005,2,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,True,False,False,0,6.34,50.62,4.64,6.55,5.72,7.06,3.64,6.41,4.417499999999958,0.5468927378891099
3.56,6.7,0.0,0.0,46.92,100.0,9000,Weekend,Saturday,Light_Load,2,30,5,1,3560000.0,2,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,True,False,False,0,6.7,53.08,3.6,6.34,4.75,6.52,3.64,7.42,4.1199999999999575,0.6239658111008
3.6,6.7,0.0,0.0,47.33,100.0,9900,Weekend,Saturday,Light_Load,2,45,5,1,3600000.0000000005,2,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,True,False,False,0,6.7,52.67,3.56,6.7,4.68,6.8,3.67,7.49,3.8499999999999575,0.5270041113908217
3.53,6.66,0.0,0.0,46.83,100.0,10800,Weekend,Saturday,Light_Load,3,0,5,1,3530000.0,2,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,True,False,False,0,6.66,53.17,3.6,6.7,4.64,6.55,3.64,6.48,3.572499999999957,0.03403429774484446
3.49,6.59,0.0,0.0,46.8,100.0,11700,Weekend,Saturday,Light_Load,3,15,5,1,3490000.0000000005,2,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,True,False,False,0,6.59,53.2,3.53,6.66,3.6,6.34,3.92,7.06,3.5449999999999573,0.046547467775738365
3.49,6.62,0.0,0.0,46.64,100.0,12600,Weekend,Saturday,Light_Load,3,30,5,1,3490000.0000000005,2,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,True,False,False,0,6.62,53.36,3.49,6.59,3.56,6.7,4.75,8.78,3.5274999999999572,0.051881275585158586
3.53,6.77,0.0,0.0,46.23,100.0,13500,Weekend,Saturday,Light_Load,3,45,5,1,3530000.0,2,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,True,False,False,0,6.77,53.77,3.49,6.62,3.6,6.7,3.92,7.27,3.5099999999999576,0.023094012709349767
3.49,6.55,0.0,0.0,47.02,100.0,14400,Weekend,Saturday,Light_Load,4,0,5,1,3490000.0000000005,2,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,True,False,False,0,6.55,52.98,3.53,6.77,3.53,6.66,3.06,6.12,3.499999999999958,0.020000002242296467
3.49,6.52,0.0,0.0,47.19,100.0,15300,Weekend,Saturday,Light_Load,4,15,5,1,3490000.0000000005,2,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,True,False,False,0,6.52,52.81,3.49,6.55,3.49,6.59,3.06,6.12,3.499999999999958,0.020000002242296467
3.49,6.59,0.0,0.0,46.8,100.0,16200,Weekend,Saturday,Light_Load,4,30,5,1,3490000.0000000005,2,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,True,False,False,0,6.59,53.2,3.49,6.52,3.49,6.62,3.06,6.16,3.499999999999958,0.020000002242296467
3.53,6.52,0.0,0.0,47.61,100.0,17100,Weekend,Saturday,Light_Load,4,45,5,1,3530000.0,2,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,True,False,False,0,6.52,52.39,3.49,6.59,3.53,6.77,3.06,6.23,3.4999999999999574,0.020000002242296467
3.53,6.95,0.0,0.0,45.28,100.0,18000,Weekend,Saturday,Light_Load,5,0,5,1,3530000.0,2,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,True,False,False,0,6.95,54.72,3.53,6.52,3.49,6.55,3.06,6.3,3.509999999999957,0.023094012709349767
3.6,6.84,0.0,0.0,46.57,100.0,18900,Weekend,Saturday,Light_Load,5,15,5,1,3600000.0000000005,2,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,True,False,False,0,6.84,53.43,3.53,6.95,3.49,6.52,3.1,6.16,3.537499999999957,0.04573474342704456
3.42,6.55,0.0,0.0,46.28,100.0,19800,Weekend,Saturday,Light_Load,5,30,5,1,3420000.0,2,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,True,False,False,0,6.55,53.72,3.6,6.84,3.49,6.59,3.06,6.23,3.519999999999957,0.0743863792842079
2.99,5.15,0.0,0.0,50.21,100.0,20700,Weekend,Saturday,Light_Load,5,45,5,1,2990000.0000000005,2,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,True,False,False,0,5.15,49.79,3.42,6.55,3.53,6.52,3.02,5.9,3.384999999999957,0.2735568193686447
3.56,6.91,0.0,0.0,45.8,100.0,21600,Weekend,Saturday,Light_Load,6,0,5,1,3560000.0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,True,False,False,0,6.91,54.2,2.99,5.15,3.53,6.95,3.02,6.05,3.3924999999999574,0.27921019577208345
3.17,5.94,0.0,0.0,47.08,100.0,22500,Weekend,Saturday,Light_Load,6,15,5,1,3170000.0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,True,False,False,0,5.94,52.92,3.56,6.91,3.6,6.84,2.99,5.87,3.284999999999957,0.25436194701608134
2.81,4.93,0.0,0.0,49.52,100.0,23400,Weekend,Saturday,Light_Load,6,30,5,1,2810000.0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,True,False,False,0,4.93,50.48,3.17,5.94,3.42,6.55,3.02,5.98,3.132499999999957,0.3206633750366523
2.84,5.04,0.0,0.0,49.09,100.0,24300,Weekend,Saturday,Light_Load,6,45,5,1,2840000.0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,True,False,False,0,5.04,50.91,2.81,4.93,2.99,5.15,3.02,6.12,3.094999999999957,0.350285597891089
2.84,4.9,0.0,0.0,50.15,100.0,25200,Weekend,Saturday,Light_Load,7,0,5,1,2840000.0,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,True,False,False,0,4.9,49.85,2.84,5.04,3.56,6.91,3.56,6.73,2.9149999999999574,0.17058722135616697
2.88,4.79,0.0,0.0,51.53,100.0,26100,Weekend,Saturday,Light_Load,7,15,5,1,2880000.0,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,True,False,False,0,4.79,48.47,2.84,4.9,3.17,5.94,3.1,6.19,2.8424999999999576,0.02872281480040362
2.88,4.75,0.0,0.0,51.85,100.0,27000,Weekend,Saturday,Light_Load,7,30,5,1,2880000.0,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,True,False,False,0,4.75,48.15,2.88,4.79,2.81,4.93,4.03,7.49,2.8599999999999572,0.02309401271719287
3.6,6.19,0.0,0.0,50.27,100.0,27900,Weekend,Saturday,Light_Load,7,45,5,1,3600000.0000000005,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,True,False,False,0,6.19,49.73,2.88,4.75,2.84,5.04,4.68,7.67,3.049999999999957,0.3671511951362034
3.78,6.34,0.0,0.0,51.21,100.0,28800,Weekend,Saturday,Light_Load,8,0,5,1,3780000.0,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,True,False,False,0,6.34,48.79,3.6,6.19,2.84,4.9,4.57,7.2,3.2849999999999575,0.4733920152366441
18.0,18.11,0.0,0.01,70.49,100.0,29700,Weekend,Saturday,Light_Load,8,15,5,1,1799.8200179982002,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,True,False,False,0,18.11,29.510000000000005,3.78,6.34,2.88,4.79,36.68,32.22,7.064999999999958,7.30036300467913
43.06,37.26,0.0,0.02,75.62,100.0,30600,Weekend,Saturday,Light_Load,8,30,5,1,2152.892355382231,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,True,False,False,0,37.26,24.379999999999995,18.0,18.11,2.88,4.75,93.46,70.96,17.109999999999957,18.568823333751716
52.81,33.16,0.0,0.02,84.69,100.0,31500,Weekend,Saturday,Light_Load,8,45,5,1,2640.36798160092,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,True,False,False,0,33.16,15.310000000000002,43.06,37.26,3.6,6.19,122.4,88.16,29.41249999999996,22.5164197494497
39.92,12.56,0.0,0.02,95.39,100.0,32400,Weekend,Saturday,Light_Load,9,0,5,1,1995.9002049897504,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,True,False,False,0,12.56,4.609999999999999,52.81,33.16,3.78,6.34,66.35,35.78,38.44749999999996,14.694954633027509
62.5,20.99,0.0,0.03,94.8,100.0,33300,Weekend,Saturday,Medium_Load,9,15,5,1,2083.2638912036264,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,False,False,True,1,20.99,5.200000000000003,39.92,12.56,18.0,18.11,122.98,67.0,49.57249999999996,10.217388364942556
48.1,22.79,0.0,0.02,90.37,100.0,34200,Weekend,Saturday,Medium_Load,9,30,5,1,2404.8797560121993,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,False,False,True,1,22.79,9.629999999999995,62.5,20.99,43.06,37.26,115.45,55.08,50.83249999999996,9.426739892458198
50.26,23.0,0.0,0.02,90.93,100.0,35100,Weekend,Saturday,Medium_Load,9,45,5,1,2512.8743562821855,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,False,False,True,1,23.0,9.069999999999993,48.1,22.79,52.81,33.16,78.66,35.93,50.19499999999996,9.334200554951837
50.87,24.05,0.0,0.02,90.41,100.0,36000,Weekend,Saturday,Medium_Load,10,0,5,1,2543.372831358432,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,False,False,True,1,24.05,9.590000000000003,50.26,23.0,39.92,12.56,67.18,39.92,52.932499999999955,6.4880987199688605
45.22,20.27,0.0,0.02,91.25,100.0,36900,Weekend,Saturday,Maximum_Load,10,15,5,1,2260.8869556522172,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,False,True,False,2,20.27,8.75,50.87,24.05,62.5,20.99,51.77,27.4,48.612499999999955,2.554882580484684
